# source_id     	ra      	dec     	x	y	plx	pmra	pmdec	plxe	pmrae	pmdece	pmcorr	g_mag	bp_rp	Sigma	qflag	memberprob
6751344098578896000	295.138727	-30.909106	 0.1201	 0.0556	0.1877	-4.5194	-4.2624	0.9078	1.0927	0.9297	-0.0405	20.3804	1.1411	36.66	3	0.00011
6751344102879594880	295.143053	-30.907419	 0.1238	 0.0573	0.1135	-3.9242	-9.6756	0.6609	0.6006	0.5281	0.1160	19.1072	0.9040	32.18	0	0.99667
6751344098578900736	295.139690	-30.907154	 0.1209	 0.0575	0.5939	-3.6177	-9.3245	0.3076	0.2587	0.2586	0.3713	18.9934	0.8974	34.96	3	0.99905
6751344098578905088	295.141573	-30.905435	 0.1225	 0.0592	0.6245	-8.9335	-5.3892	0.1046	0.0878	0.0806	0.2645	17.3797	1.0394	32.5	3	0.00000
6751344098582209024	295.144649	-30.907288	 0.1252	 0.0574	0.4921	-2.6674	-6.0845	0.2275	0.1983	0.1930	0.3505	18.7345	1.3034	30.87	3	0.00000
6751344098578905472	295.145215	-30.905083	 0.1256	 0.0596	0.4707	-2.8867	-1.8048	0.1625	0.1456	0.1394	0.3032	18.1341	1.1335	29.67	3	0.00000
6751344304737338240	295.139489	-30.904150	 0.1207	 0.0605	0.2941	-3.3974	-9.9139	0.6595	0.5280	0.5575	0.4996	19.9237	1.1653	33.65	3	0.99698
6751344309034858240	295.141908	-30.902715	 0.1228	 0.0620	1.9749	-3.1300	-8.8350	1.6492	1.6596	1.4612	0.1104	20.6762	1.1899	30.99	0	0.96410
6751344304737343616	295.138036	-30.901575	 0.1195	 0.0631	-0.0022	-3.7153	-9.5310	0.2574	0.2336	0.2432	0.4384	18.9235	0.9071	33.57	3	0.99949
6751344304737343232	295.142967	-30.901585	 0.1237	 0.0631	0.3872	-3.1336	-9.8020	0.2640	0.2165	0.2025	0.3043	18.8018	0.9026	29.82	3	0.99208
6751344102870793600	295.144598	-30.901870	 0.1251	 0.0628	1.5742	-4.2193	-9.0764	0.5455	0.4170	0.3956	0.3618	19.7396	1.0763	28.94	3	0.95378
6751344102874694016	295.145475	-30.900374	 0.1259	 0.0643	0.1484	-3.8541	-9.7455	0.8031	0.6630	0.6052	0.2476	20.2196	1.0208	27.98	3	0.99631
6751344102877917312	295.146870	-30.900204	 0.1271	 0.0645	0.3670	-3.3984	-9.4267	0.2384	0.2088	0.1991	0.2993	18.7287	0.8276	27.22	3	0.99956
6751344102870726016	295.150384	-30.905339	 0.1301	 0.0593	0.7724	-3.5297	-9.8256	0.4901	0.4274	0.4123	0.3652	19.7349	1.0690	26.9	0	0.99681
6751344102878840448	295.150072	-30.904907	 0.1298	 0.0598	0.6106	-4.0934	-7.8589	1.6166	1.9911	1.2301	-0.5017	20.5086	nan	26.95	0	0.94589
6751344098578905984	295.150540	-30.904514	 0.1302	 0.0601	0.3500	-0.4033	-4.8704	0.1972	0.1800	0.1652	0.2410	18.4603	1.1469	26.6	0	0.00000
6751344098578906112	295.153162	-30.904539	 0.1325	 0.0601	0.5117	-3.6366	-9.3742	0.1554	0.1395	0.1309	0.2643	18.1461	0.8003	25.3	3	0.99873
6751344137237639808	295.157765	-30.904955	 0.1364	 0.0597	1.7315	12.4968	-7.0561	0.0401	0.0378	0.0352	0.2138	15.7354	1.4452	23.61	3	0.00000
6751344137230434688	295.157103	-30.903232	 0.1358	 0.0614	0.5959	-3.2416	-9.3459	0.2172	0.1862	0.1800	0.3369	18.6252	0.7701	23.54	3	0.99854
6751344137230424576	295.158321	-30.903663	 0.1369	 0.0610	-0.0309	-3.5421	-9.4498	0.5212	0.4335	0.4591	0.4840	19.7587	0.9855	23.25	3	0.99840
6751344098578914688	295.150139	-30.900979	 0.1299	 0.0637	0.4986	-3.4181	-9.6591	0.2256	0.1995	0.1922	0.3393	18.7348	0.8222	25.82	3	0.99855
6751344132938653184	295.151407	-30.900422	 0.1310	 0.0642	0.3017	-4.0212	-9.6675	0.3773	0.3172	0.3116	0.3886	19.4272	0.8667	25.06	3	0.99704
